"","prop_15","prop_16","age","gender","race","race4","race5","hispanic","educ","income3","ca_region","ca_county","pid3","pid7","elec_int_state","covid_response"
"2336",3,3,30,2,4,4,4,2,2,1,2,58,3,4,1,1
"2337",1,1,65,2,4,4,4,1,5,3,3,43,1,1,1,1
"2338",1,1,31,2,3,3,3,1,3,1,2,15,2,7,1,2
"2339",2,2,32,2,4,4,4,2,4,1,2,24,3,3,5,2
"2340",1,1,35,2,3,3,3,1,4,2,3,7,1,1,2,1
"2341",1,1,41,1,3,3,3,1,3,2,4,19,1,2,2,3
"2342",2,1,38,2,3,3,3,1,4,2,5,36,3,3,1,2
"2343",2,2,69,2,3,3,3,1,3,2,2,31,2,7,2,2
"2344",1,1,65,1,2,2,2,2,3,1,2,34,1,1,1,1
"2345",1,1,32,1,3,3,3,1,4,4,5,36,3,3,1,1
"2346",1,1,29,2,3,3,3,1,3,1,2,34,2,7,3,1
"2347",1,1,43,1,3,3,3,1,3,3,3,7,4,3,1,1
"2348",1,1,28,1,3,3,3,1,2,1,4,19,1,1,1,1
"2349",1,1,44,2,3,3,3,1,4,1,2,6,3,4,1,1
"2350",1,1,76,2,3,3,3,1,3,3,4,19,1,2,1,1
"2351",NA,NA,34,1,4,4,4,2,2,1,3,38,3,3,1,1
"2352",1,1,70,2,3,3,3,1,4,4,2,9,1,1,1,1
"2353",1,1,65,2,2,2,2,2,3,4,3,7,1,1,2,1
"2354",1,1,22,2,3,3,3,1,3,1,3,38,1,2,1,1
"2355",1,2,19,2,3,3,3,1,3,1,2,39,1,1,1,3
"2356",2,2,39,1,4,4,4,2,6,3,5,30,3,4,1,3
"2357",2,2,28,1,3,3,3,1,5,3,5,30,2,6,4,2
"2358",1,1,78,1,3,3,3,1,4,2,3,43,1,2,1,1
"2359",1,1,23,1,1,1,1,2,3,1,4,19,1,1,1,1
"2360",1,1,45,2,4,4,4,2,4,3,1,44,2,6,2,1
"2361",2,2,68,1,2,2,2,2,3,1,2,54,2,7,3,3
"2362",1,1,75,1,1,1,1,2,5,3,5,30,1,1,1,1
"2363",1,1,72,1,1,1,1,2,4,2,2,45,4,3,1,1
"2364",3,3,53,2,3,3,3,1,4,2,2,34,3,4,5,2
"2365",1,2,83,2,1,1,1,2,6,1,5,30,1,1,1,1
"2366",1,1,33,1,3,3,3,1,6,3,2,34,2,7,1,1
"2367",1,1,68,2,1,1,1,2,6,4,1,56,3,3,1,1
"2368",1,2,86,2,1,1,1,2,5,4,5,30,1,1,1,1
"2369",1,1,72,2,1,1,1,2,6,3,1,49,1,1,1,1
"2370",1,1,67,2,1,1,1,2,6,3,3,7,1,1,1,1
"2371",1,1,33,2,4,4,4,2,6,3,4,19,1,1,1,3
"2372",1,1,71,1,1,1,1,2,6,2,2,45,1,2,1,1
"2373",2,2,83,2,3,3,3,1,3,1,5,30,2,7,3,2
"2374",1,2,40,1,1,1,1,2,5,1,5,37,2,7,1,1
"2375",2,2,48,1,1,1,1,2,3,3,3,21,3,5,2,2
"2376",1,1,35,2,1,1,1,2,6,3,3,1,3,3,2,1
"2377",1,1,28,2,1,1,1,2,6,1,3,41,4,3,1,1
"2378",2,2,77,1,1,1,1,2,3,2,2,15,3,3,1,1
"2379",2,2,62,1,1,1,1,2,6,3,1,27,2,6,3,2
"2380",1,1,27,2,1,1,1,2,5,3,4,19,1,1,1,3
"2381",1,2,36,2,1,1,1,2,6,2,5,36,3,3,1,1
"2382",2,2,55,1,1,1,1,2,3,3,5,30,3,3,1,1
"2383",2,2,87,1,1,1,1,2,6,3,4,19,3,4,4,2
"2384",2,2,80,1,1,1,1,2,4,2,5,33,2,7,2,3
"2385",2,2,53,1,4,4,4,1,6,3,3,43,3,5,2,2
"2386",1,1,79,2,1,1,1,2,5,2,5,33,1,1,1,1
"2387",1,1,70,2,1,1,1,2,6,3,4,19,1,1,2,1
"2388",2,2,28,1,3,3,3,1,5,3,5,37,2,7,3,3
"2389",1,1,66,1,1,1,1,2,5,1,3,38,1,1,1,1
"2390",1,1,76,2,1,1,1,2,2,4,3,41,3,3,1,1
"2391",NA,NA,27,2,1,1,1,2,2,1,5,36,3,4,3,3
"2392",2,3,75,2,1,1,1,2,2,3,5,30,1,1,1,1
"2393",2,2,41,1,1,1,1,2,5,2,3,7,2,7,4,2
"2394",1,1,65,2,1,1,1,2,5,1,2,10,1,2,1,1
"2395",2,2,45,1,1,1,1,2,3,1,2,10,2,6,3,2
"2396",1,2,72,1,1,1,1,2,5,4,2,50,1,1,1,1
"2397",1,1,67,1,1,1,1,2,5,3,3,43,1,2,1,1
"2398",3,3,40,2,1,1,1,2,6,3,2,50,2,7,2,1
"2399",1,2,69,1,1,1,1,2,6,2,1,40,1,1,1,1
"2400",2,1,41,2,1,1,1,2,5,3,4,19,1,1,1,1
"2401",1,1,62,1,1,1,1,2,3,2,4,19,1,1,1,1
"2402",1,2,67,1,6,4,5,2,6,3,3,7,1,2,1,1
"2403",1,2,49,1,1,1,1,2,5,3,2,54,3,3,1,1
"2404",2,1,57,2,1,1,1,2,2,2,2,4,2,7,1,1
"2405",1,1,74,2,1,1,1,2,5,1,3,7,1,1,1,1
"2406",1,1,66,1,1,1,1,2,5,2,1,23,3,3,1,3
"2407",2,2,74,1,4,4,4,2,5,4,3,43,4,5,4,2
"2408",1,1,40,1,2,2,2,2,3,2,5,33,5,4,2,3
"2409",2,2,67,1,1,1,1,2,5,2,5,33,1,2,1,1
"2410",1,2,62,1,2,2,2,2,5,3,5,37,1,2,1,1
"2411",2,1,70,1,1,1,1,2,6,3,4,19,3,4,1,1
"2412",1,1,87,2,1,1,1,2,6,2,5,30,1,1,1,1
"2413",1,2,56,2,3,3,3,1,2,1,2,16,2,6,3,1
"2414",2,1,72,2,1,1,1,2,6,2,2,34,1,1,1,1
"2415",1,1,59,1,2,2,2,2,2,2,4,19,1,1,1,1
"2416",1,1,48,1,4,4,4,2,6,3,4,19,1,1,1,1
"2417",1,1,66,2,2,2,2,2,3,1,4,19,1,2,1,1
"2418",NA,NA,59,2,3,3,3,1,3,1,5,33,1,1,2,1
"2419",1,2,58,1,3,3,3,1,2,2,2,50,3,3,1,3
"2420",1,2,68,2,2,2,2,2,2,1,4,19,1,1,2,1
"2421",2,2,90,1,1,1,1,2,5,1,5,36,2,6,3,3
"2422",1,1,55,2,3,3,3,1,3,2,4,19,5,4,1,1
"2423",1,1,40,2,4,4,4,2,6,1,5,37,1,2,1,1
"2424",1,2,28,2,3,3,3,1,3,1,5,30,1,1,2,2
"2425",1,1,55,2,3,3,3,1,6,3,1,56,1,1,1,1
"2426",1,1,62,2,3,3,3,1,3,2,2,9,1,1,1,1
"2427",2,2,37,2,3,3,3,1,5,2,2,51,1,2,1,3
"2428",1,1,68,2,3,3,3,1,4,1,1,56,3,3,3,1
"2429",1,1,52,2,2,2,2,2,6,4,5,36,1,1,1,3
"2430",1,3,20,2,3,3,3,1,3,1,4,19,5,8,5,3
"2431",1,2,48,2,3,3,3,1,5,1,4,19,3,5,4,3
"2432",2,2,38,1,4,4,4,2,5,1,5,37,3,3,1,1
"2433",NA,NA,25,2,3,3,3,1,5,4,4,19,3,4,3,1
"2434",1,1,23,2,4,4,4,1,5,3,5,30,1,1,1,1
"2435",1,1,22,2,4,4,4,2,4,4,4,19,1,2,2,3
"2436",2,2,57,1,3,3,3,1,3,4,4,19,2,7,4,3
"2437",2,2,49,1,3,3,3,1,5,2,5,33,2,6,2,3
"2438",1,2,18,2,4,4,4,2,2,3,4,19,1,2,1,3
"2439",2,2,89,2,4,4,4,2,5,4,5,30,3,4,1,3
"2440",1,1,34,2,3,3,3,1,5,3,3,1,1,1,1,1
"2441",1,2,72,1,4,4,4,2,5,3,3,38,1,1,1,1
"2442",2,1,75,2,3,3,3,1,1,1,2,22,3,4,2,1
"2443",1,1,67,2,2,2,2,2,6,2,1,40,1,2,1,1
"2444",2,2,43,1,1,1,1,2,6,1,4,19,2,7,2,2
"2445",2,2,34,2,4,4,4,2,5,3,3,38,3,4,2,1
"2446",1,2,35,1,1,1,1,2,6,3,4,19,1,1,3,1
"2447",2,2,66,2,4,4,4,2,6,2,2,29,1,2,1,3
"2448",1,1,38,1,4,4,4,2,6,3,3,1,1,1,1,1
"2449",2,2,57,2,3,3,3,1,6,3,4,19,2,6,3,2
"2450",2,2,45,2,1,1,1,2,6,3,3,1,4,3,2,1
"2451",2,2,59,2,2,2,2,2,5,4,1,49,3,5,2,3
"2452",2,2,57,2,1,1,1,2,4,1,3,43,3,4,3,2
"2453",1,1,23,2,3,3,3,1,5,1,5,30,3,3,1,1
"2454",2,2,77,1,1,1,1,2,6,3,5,37,2,7,2,2
"2455",1,1,75,2,1,1,1,2,3,1,5,37,1,2,1,1
"2456",1,1,62,2,3,3,3,1,4,1,5,33,1,1,1,2
"2457",1,2,23,2,1,1,1,2,5,1,3,21,1,1,1,1
"2458",1,1,64,2,1,1,1,2,5,2,1,23,1,1,1,1
"2459",1,1,63,2,1,1,1,2,6,3,4,19,1,1,1,1
"2460",2,1,72,2,1,1,1,2,6,2,5,37,3,3,1,1
"2461",1,1,33,1,2,2,2,2,5,3,5,33,3,5,1,3
"2462",1,2,74,2,1,1,1,2,3,1,5,30,1,2,1,3
"2463",2,2,64,1,1,1,1,2,4,2,5,33,3,4,3,2
"2464",2,2,51,2,1,1,1,2,6,3,4,19,2,6,2,3
"2465",1,2,35,2,1,1,1,2,2,2,2,4,2,7,1,1
"2466",1,1,52,1,3,3,3,1,6,3,5,37,1,1,1,1
"2467",2,2,60,2,1,1,1,2,6,3,2,4,1,1,1,1
"2468",2,2,71,1,1,1,1,2,3,4,4,19,1,1,1,1
"2469",NA,NA,22,2,2,2,2,2,3,1,2,39,5,4,1,2
"2470",1,1,78,1,1,1,1,2,5,3,4,19,3,3,1,1
"2471",2,1,60,2,3,3,3,1,3,1,2,24,4,4,2,1
"2472",2,2,64,1,1,1,1,2,3,2,1,49,1,1,1,1
"2473",1,1,55,2,1,1,1,2,5,3,2,34,4,3,1,1
"2474",1,1,61,1,1,1,1,2,6,4,1,56,4,3,1,1
"2475",2,2,63,2,7,4,5,2,2,1,1,40,1,2,2,2
"2476",2,2,68,2,7,4,5,2,6,1,5,36,2,7,4,2
"2477",2,3,41,1,1,1,1,2,5,1,2,54,1,1,1,1
"2478",1,1,37,1,1,1,1,2,4,3,5,37,3,3,1,1
"2479",1,1,62,2,1,1,1,2,5,3,3,7,1,1,1,1
"2480",1,2,48,1,1,1,1,2,5,3,5,30,1,1,1,1
"2481",2,2,74,1,1,1,1,2,6,4,4,19,3,5,3,3
"2482",1,1,74,2,1,1,1,2,5,1,5,33,1,1,1,1
"2483",1,2,45,1,3,3,3,1,1,1,5,36,3,4,3,3
"2484",1,1,32,1,1,1,1,2,3,2,3,1,3,3,2,1
"2485",1,1,64,2,1,1,1,2,6,4,1,49,4,3,1,1
"2486",1,1,66,2,1,1,1,2,3,1,5,37,1,2,1,1
"2487",1,1,64,2,3,3,3,1,3,2,2,39,1,1,1,1
"2488",1,2,19,2,3,3,3,1,3,1,5,37,1,2,2,2
"2489",1,2,37,1,1,1,1,2,3,1,1,40,3,3,1,1
"2490",2,2,69,2,1,1,1,2,3,2,5,36,2,7,2,3
"2491",2,1,47,2,2,2,2,2,4,1,2,24,1,1,1,1
"2492",2,2,65,2,3,3,3,1,3,2,2,58,3,4,4,2
"2493",1,1,49,2,2,2,2,2,4,1,4,19,1,1,1,1
"2494",1,1,68,1,3,3,3,1,3,2,5,37,4,3,1,1
"2495",2,2,55,1,1,1,1,2,5,3,3,7,3,5,2,2
"2496",2,1,64,1,1,1,1,2,3,1,1,44,1,1,1,1
"2497",1,2,41,1,1,1,1,2,4,2,5,37,3,4,2,3
"2498",2,2,59,2,1,1,1,2,1,1,5,36,2,7,4,2
"2499",2,2,72,2,1,1,1,2,4,1,5,37,1,2,1,1
"2500",NA,NA,56,1,2,2,2,2,3,1,4,19,1,1,1,3
"2501",2,2,37,1,6,4,5,2,4,4,3,1,4,4,1,3
"2502",2,2,42,1,3,3,3,1,2,2,4,19,3,5,5,3
"2503",1,2,69,2,1,1,1,2,3,1,5,33,1,1,1,3
"2504",1,3,56,2,1,1,1,2,2,4,2,15,2,7,4,2
"2505",2,2,79,2,1,1,1,2,3,3,5,36,2,7,5,3
"2506",1,2,40,2,1,1,1,2,3,2,5,33,1,2,2,3
"2507",1,1,32,2,4,4,4,2,5,4,4,19,1,2,1,1
"2508",3,1,66,1,2,2,2,2,4,2,4,19,1,1,1,3
"2509",2,2,50,2,3,3,3,1,3,2,4,19,2,7,3,2
"2510",2,2,59,1,1,1,1,2,3,1,5,30,3,3,1,3
"2511",1,3,34,2,1,1,1,2,3,2,2,4,4,3,1,1
"2512",2,2,33,2,1,1,1,1,3,2,2,34,2,7,1,2
"2513",NA,NA,24,1,3,3,3,1,4,2,2,10,5,8,5,3
"2514",2,2,79,1,1,1,1,2,4,2,4,19,2,7,4,3
"2515",1,1,46,2,1,1,1,2,3,3,4,19,1,1,1,1
"2516",2,2,60,1,1,1,1,2,4,3,4,19,4,5,4,2
"2517",2,2,64,2,7,4,5,2,4,2,2,52,3,3,1,1
"2518",2,2,66,1,2,2,2,2,2,2,3,1,1,1,1,1
"2519",1,1,62,2,1,1,1,2,4,2,4,19,1,1,1,1
"2520",2,2,50,2,1,1,1,2,3,4,4,19,2,6,2,3
"2521",2,2,66,1,3,3,3,1,3,2,5,33,2,7,4,1
"2522",2,2,72,1,1,1,1,2,4,2,5,33,2,7,3,2
"2523",2,2,79,2,1,1,1,2,4,2,4,19,1,1,1,3
"2524",2,2,78,2,1,1,1,2,3,1,5,36,3,5,2,3
"2525",1,1,53,1,2,2,2,2,4,1,4,19,1,1,2,3
"2526",2,2,72,1,1,1,1,2,4,1,4,19,3,4,2,3
"2527",2,2,62,1,3,3,3,1,3,4,5,30,2,7,4,2
"2528",1,1,59,2,1,1,1,2,4,1,2,34,1,1,1,1
"2529",2,2,65,1,1,1,1,2,4,4,4,19,2,7,2,2
"2530",2,2,66,2,4,4,4,2,3,2,4,19,2,6,3,1
"2531",2,2,78,2,3,3,3,1,5,3,4,19,3,3,1,3
"2532",1,1,59,2,1,1,1,2,3,3,1,56,4,3,2,1
